23042018,date
172251,time
32,srate
28.474,NaN
7.8358,NaN
7.8321,NaN
7.8283,NaN
7.8244,NaN
7.8207,NaN
7.8164,NaN
7.8127,NaN
7.8087,NaN
7.8048,NaN
7.8008,NaN
7.797,NaN
7.7932,NaN
7.7894,NaN
7.7857,NaN
7.7818,NaN
7.7781,NaN
7.7747,NaN
7.7708,NaN
7.7668,NaN
7.7631,NaN
7.7597,NaN
7.756,NaN
7.7525,NaN
7.7492,NaN
7.7456,NaN
7.7423,NaN
7.7389,NaN
7.7355,NaN
7.7323,NaN
7.7292,NaN
7.7258,NaN
7.7227,NaN
7.7197,NaN
7.7165,NaN
7.7136,NaN
7.7108,NaN
7.708,NaN
7.7052,NaN
7.7025,NaN
7.6997,NaN
7.6973,NaN
7.6948,NaN
7.6922,NaN
7.6894,NaN
7.687,NaN
7.6846,NaN
7.682,NaN
7.6795,NaN
7.6771,NaN
7.6746,NaN
7.6723,NaN
7.6698,NaN
7.6675,NaN
7.6652,NaN
7.6631,NaN
7.6609,NaN
7.6588,NaN
7.6566,NaN
7.6546,NaN
7.6523,NaN
7.6505,NaN
7.6485,NaN
7.6465,NaN
7.6443,NaN
7.6423,NaN
7.6404,NaN
7.6385,NaN
7.6364,NaN
7.6347,NaN
7.6331,NaN
7.6313,NaN
7.6295,NaN
7.6278,NaN
7.6261,NaN
7.6246,NaN
7.6228,NaN
7.6213,NaN
7.6198,NaN
7.6182,NaN
7.6168,NaN
7.6153,NaN
7.614,NaN
7.6124,NaN
7.611,NaN
7.6097,NaN
7.6086,NaN
7.6074,NaN
7.6061,NaN
7.6048,NaN
7.6036,NaN
7.6022,NaN
7.6012,NaN
7.6002,NaN
7.5991,NaN
7.598,NaN
7.5968,NaN
7.5958,NaN
7.5949,NaN
7.5939,NaN
7.5929,NaN
7.5922,NaN
7.591,NaN
7.5903,NaN
7.5895,NaN
7.5886,NaN
7.5877,NaN
7.5868,NaN
7.586,NaN
7.585,NaN
7.5841,NaN
7.583,NaN
7.5824,NaN
7.5815,NaN
7.5804,NaN
7.5795,NaN
7.5786,NaN
7.5777,NaN
7.5767,NaN
7.5758,NaN
7.5752,NaN
7.574,NaN
7.5732,NaN
7.5722,NaN
7.5715,NaN
7.5705,NaN
7.5693,NaN
7.5689,NaN
7.568,NaN
7.5669,NaN
7.5661,NaN
7.5656,NaN
7.5647,NaN
7.564,NaN
7.5634,NaN
7.5626,NaN
7.562,NaN
7.5614,NaN
7.5607,NaN
7.5602,NaN
7.5598,NaN
7.5592,NaN
7.5588,NaN
7.5583,NaN
7.5576,NaN
7.5571,NaN
7.5564,NaN
7.556,NaN
7.5554,NaN
7.5551,NaN
7.5546,NaN
7.5541,NaN
7.5542,NaN
7.5535,NaN
7.5531,NaN
7.5526,NaN
7.5524,NaN
7.5518,NaN
7.5515,NaN
7.5512,NaN
7.5509,NaN
7.5503,NaN
7.5501,NaN
7.5496,NaN
7.5494,NaN
7.5492,NaN
7.5488,NaN
7.5486,NaN
7.5484,NaN
7.5479,NaN
7.5476,NaN
7.5474,NaN
7.5471,NaN
7.5468,NaN
7.5467,NaN
7.5464,NaN
7.5461,NaN
7.5461,NaN
7.5454,NaN
7.5452,NaN
7.545,NaN
7.5443,NaN
7.5442,NaN
7.5436,NaN
7.5434,NaN
7.5432,NaN
7.543,NaN
7.5425,NaN
7.5424,NaN
7.5419,NaN
7.5416,NaN
7.5413,NaN
7.5411,NaN
7.5405,NaN
7.5403,NaN
7.54,NaN
7.5394,NaN
7.5391,NaN
7.5387,NaN
7.5383,NaN
7.538,NaN
7.5376,NaN
7.5373,NaN
7.5369,NaN
7.5364,NaN
7.5364,NaN
7.536,NaN
7.5359,NaN
7.5357,NaN
7.5355,NaN
7.5352,NaN
7.5351,NaN
7.5349,NaN
7.535,NaN
7.5349,NaN
7.5348,NaN
7.5346,NaN
7.5347,NaN
7.5347,NaN
7.5349,NaN
7.5354,NaN
7.5357,NaN
7.5357,NaN
7.536,NaN
7.5363,NaN
7.5362,NaN
7.5365,NaN
7.5366,NaN
7.5366,NaN
7.5367,NaN
7.5368,NaN
7.5368,NaN
7.537,NaN
7.5366,NaN
7.5372,NaN
7.5369,NaN
7.5367,NaN
7.5367,NaN
7.5366,NaN
7.5364,NaN
7.5363,NaN
7.5361,NaN
7.536,NaN
7.5361,NaN
7.5362,NaN
7.5364,NaN
7.5367,NaN
7.5371,NaN
7.5374,NaN
7.5379,NaN
7.5383,NaN
7.5388,NaN
7.5393,NaN
7.5401,NaN
7.5406,NaN
7.5411,NaN
7.5415,NaN
7.5423,NaN
7.5425,NaN
7.5426,NaN
7.5428,NaN
7.5433,NaN
7.5434,NaN
7.5435,NaN
7.5436,NaN
7.544,NaN
7.5441,NaN
7.5447,NaN
7.545,NaN
7.5458,NaN
7.5466,NaN
7.5469,NaN
7.5476,NaN
7.548,NaN
7.5485,NaN
7.5485,NaN
7.5489,NaN
7.5492,NaN
7.5493,NaN
7.5495,NaN
7.5497,NaN
7.5497,NaN
7.5496,NaN
7.5495,NaN
7.5496,NaN
7.5495,NaN
7.5494,NaN
7.549,NaN
7.5489,NaN
7.5484,NaN
7.5479,NaN
7.5475,NaN
7.5472,NaN
7.5465,NaN
7.5465,NaN
7.546,NaN
7.5455,NaN
7.5448,NaN
7.5441,NaN
7.5435,NaN
7.5429,NaN
7.5422,NaN
7.5417,NaN
7.5411,NaN
7.5404,NaN
7.5394,NaN
7.5386,NaN
7.5378,NaN
7.5373,NaN
7.5364,NaN
7.5354,NaN
7.5345,NaN
7.5337,NaN
7.5328,NaN
7.5318,NaN
7.5309,NaN
7.5302,NaN
7.5292,NaN
7.5281,NaN
7.527,NaN
7.5259,NaN
7.5249,NaN
7.5239,NaN
7.5231,NaN
7.5221,NaN
7.521,NaN
7.5203,NaN
7.5193,NaN
7.5182,NaN
7.5171,NaN
7.5162,NaN
7.515,NaN
7.5142,NaN
7.5132,NaN
7.5122,NaN
7.511,NaN
7.51,NaN
7.5092,NaN
7.5079,NaN
7.5065,NaN
7.5054,NaN
7.5047,NaN
7.5035,NaN
7.5026,NaN
7.5015,NaN
7.5006,NaN
7.4996,NaN
7.4985,NaN
7.4976,NaN
7.4965,NaN
7.4956,NaN
7.4944,NaN
7.4937,NaN
7.4924,NaN
7.4916,NaN
7.4904,NaN
7.4897,NaN
7.4886,NaN
7.4877,NaN
7.4866,NaN
7.4857,NaN
7.4847,NaN
7.4839,NaN
7.4831,NaN
7.4823,NaN
7.4814,NaN
7.4802,NaN
7.4795,NaN
7.4785,NaN
7.4776,NaN
7.4771,NaN
7.4762,NaN
7.4751,NaN
7.4742,NaN
7.4736,NaN
7.4726,NaN
7.4717,NaN
7.471,NaN
7.47,NaN
7.4691,NaN
7.4685,NaN
7.4676,NaN
7.4669,NaN
7.4659,NaN
7.4651,NaN
7.4644,NaN
7.4636,NaN
7.4628,NaN
7.4621,NaN
7.4613,NaN
7.4604,NaN
7.4596,NaN
7.4591,NaN
7.4583,NaN
7.4577,NaN
7.4569,NaN
7.4561,NaN
7.4554,NaN
7.4547,NaN
7.454,NaN
7.4533,NaN
7.4524,NaN
7.4519,NaN
7.4512,NaN
7.4506,NaN
7.4498,NaN
7.4491,NaN
7.4485,NaN
7.4478,NaN
7.4469,NaN
7.4464,NaN
7.4456,NaN
7.4451,NaN
7.4441,NaN
7.4435,NaN
7.443,NaN
7.4424,NaN
7.4419,NaN
7.4413,NaN
7.4406,NaN
7.4401,NaN
7.4395,NaN
7.4386,NaN
7.4379,NaN
7.4372,NaN
7.4369,NaN
7.436,NaN
7.4354,NaN
7.4349,NaN
7.4343,NaN
7.4337,NaN
7.4333,NaN
7.4326,NaN
7.432,NaN
7.4313,NaN
7.4308,NaN
7.4302,NaN
7.4296,NaN
7.4289,NaN
7.4283,NaN
7.4278,NaN
7.4272,NaN
7.4268,NaN
7.4261,NaN
7.4255,NaN
7.4247,NaN
7.4242,NaN
7.4235,NaN
7.4229,NaN
7.4222,NaN
7.4216,NaN
7.4209,NaN
7.4203,NaN
7.4198,NaN
7.4193,NaN
7.4185,NaN
7.4178,NaN
7.4173,NaN
7.4168,NaN
7.4162,NaN
7.4155,NaN
7.415,NaN
7.4145,NaN
7.4138,NaN
7.4133,NaN
7.4127,NaN
7.4121,NaN
7.4116,NaN
7.4111,NaN
7.4108,NaN
7.4102,NaN
7.4097,NaN
7.4094,NaN
7.409,NaN
7.4089,NaN
7.4085,NaN
7.4085,NaN
7.4084,NaN
7.4081,NaN
7.408,NaN
7.4078,NaN
7.4074,NaN
7.4073,NaN
7.4071,NaN
7.4071,NaN
7.4069,NaN
7.4067,NaN
7.4065,NaN
7.4064,NaN
7.4063,NaN
7.4061,NaN
7.406,NaN
7.4059,NaN
7.4055,NaN
7.4054,NaN
7.4051,NaN
7.405,NaN
7.4048,NaN
7.4045,NaN
7.404,NaN
7.4038,NaN
7.4037,NaN
7.4033,NaN
7.4029,NaN
7.4026,NaN
7.4025,NaN
7.4022,NaN
7.4014,NaN
7.4012,NaN
7.4008,NaN
7.4005,NaN
7.3998,NaN
7.3994,NaN
7.3988,NaN
7.3984,NaN
7.398,NaN
7.3975,NaN
7.3971,NaN
7.3966,NaN
7.396,NaN
7.3956,NaN
7.3951,NaN
7.3945,NaN
7.3938,NaN
7.3935,NaN
7.3929,NaN
7.3927,NaN
7.3919,NaN
7.3913,NaN
7.3906,NaN
7.39,NaN
7.3894,NaN
7.389,NaN
7.3883,NaN
7.3877,NaN
7.3871,NaN
7.3864,NaN
7.3858,NaN
7.3852,NaN
7.3845,NaN
7.384,NaN
7.3834,NaN
7.3826,NaN
7.3823,NaN
7.3816,NaN
7.381,NaN
7.3803,NaN
7.3797,NaN
7.3789,NaN
7.3786,NaN
7.3778,NaN
7.3773,NaN
7.3767,NaN
7.376,NaN
7.3756,NaN
7.375,NaN
7.3746,NaN
7.3741,NaN
7.3735,NaN
7.373,NaN
7.3726,NaN
7.372,NaN
7.3718,NaN
7.3714,NaN
7.3709,NaN
7.3707,NaN
7.3708,NaN
7.3702,NaN
7.3702,NaN
7.3699,NaN
7.3697,NaN
7.3694,NaN
7.3694,NaN
7.369,NaN
7.369,NaN
7.369,NaN
7.3688,NaN
7.3685,NaN
7.3684,NaN
7.3682,NaN
7.368,NaN
7.3678,NaN
7.3678,NaN
7.3675,NaN
7.3674,NaN
7.3674,NaN
7.3673,NaN
7.367,NaN
7.3669,NaN
7.3667,NaN
7.3665,NaN
7.3663,NaN
7.3659,NaN
7.3656,NaN
7.3652,NaN
7.365,NaN
7.3648,NaN
7.3644,NaN
7.3644,NaN
7.3638,NaN
7.3633,NaN
7.3632,NaN
7.3626,NaN
7.3622,NaN
7.3621,NaN
7.3614,NaN
7.3609,NaN
7.3605,NaN
7.3599,NaN
7.3592,NaN
7.359,NaN
7.3585,NaN
7.3578,NaN
7.3576,NaN
7.357,NaN
7.3564,NaN
7.3558,NaN
7.3552,NaN
7.3549,NaN
7.3542,NaN
7.3538,NaN
7.3532,NaN
7.3526,NaN
7.352,NaN
7.3514,NaN
7.3507,NaN
7.3501,NaN
7.3495,NaN
7.3489,NaN
7.3483,NaN
7.3477,NaN
7.347,NaN
7.3464,NaN
7.3459,NaN
7.3453,NaN
7.3445,NaN
7.344,NaN
7.3432,NaN
7.3427,NaN
7.342,NaN
7.3415,NaN
7.3408,NaN
7.3402,NaN
7.3396,NaN
7.339,NaN
7.3385,NaN
7.338,NaN
7.3372,NaN
7.3368,NaN
7.336,NaN
7.3356,NaN
7.3349,NaN
7.3344,NaN
7.3339,NaN
7.3333,NaN
7.3329,NaN
7.3325,NaN
7.3316,NaN
7.3313,NaN
7.3308,NaN
7.3303,NaN
7.3297,NaN
7.3293,NaN
7.3288,NaN
7.3282,NaN
7.3276,NaN
7.3272,NaN
7.3265,NaN
7.3262,NaN
7.3254,NaN
7.3249,NaN
7.3243,NaN
7.3238,NaN
7.3232,NaN
7.323,NaN
7.3224,NaN
7.3218,NaN
7.3213,NaN
7.3208,NaN
7.3203,NaN
7.3199,NaN
7.3191,NaN
7.3187,NaN
7.3182,NaN
7.3177,NaN
7.3171,NaN
7.3165,NaN
7.3161,NaN
7.3156,NaN
7.3148,NaN
7.3141,NaN
7.3137,NaN
7.3132,NaN
7.3127,NaN
7.3122,NaN
7.3115,NaN
7.3109,NaN
7.3106,NaN
7.3101,NaN
7.3095,NaN
7.3088,NaN
7.3086,NaN
7.3079,NaN
7.3075,NaN
7.3071,NaN
7.3066,NaN
7.3061,NaN
7.3053,NaN
7.3051,NaN
7.3045,NaN
7.3041,NaN
7.3033,NaN
7.3029,NaN
7.3022,NaN
7.3018,NaN
7.3014,NaN
7.301,NaN
7.3005,NaN
7.3001,NaN
7.2995,NaN
7.2993,NaN
7.299,NaN
7.2984,NaN
7.2982,NaN
7.298,NaN
7.2978,NaN
7.2979,NaN
7.2977,NaN
7.2976,NaN
7.2977,NaN
7.2978,NaN
7.2978,NaN
7.2978,NaN
7.2981,NaN
7.2985,NaN
7.2987,NaN
7.2992,NaN
7.2994,NaN
7.2999,NaN
7.3003,NaN
7.301,NaN
7.3015,NaN
7.3019,NaN
7.3025,NaN
7.3032,NaN
7.3034,NaN
7.3041,NaN
7.3044,NaN
7.3052,NaN
7.3057,NaN
7.3063,NaN
7.3065,NaN
7.3073,NaN
7.3077,NaN
7.308,NaN
7.3083,NaN
7.3085,NaN
7.3089,NaN
7.309,NaN
7.3092,NaN
7.3094,NaN
7.3096,NaN
7.3099,NaN
7.3099,NaN
7.3101,NaN
7.3098,NaN
7.3098,NaN
7.3099,NaN
7.3097,NaN
7.3098,NaN
7.3099,NaN
7.3097,NaN
7.3095,NaN
7.3093,NaN
7.3094,NaN
7.309,NaN
7.3086,NaN
7.3084,NaN
7.3081,NaN
7.3078,NaN
7.3075,NaN
7.3072,NaN
7.3069,NaN
7.3066,NaN
7.3063,NaN
7.306,NaN
7.3055,NaN
7.3051,NaN
7.3047,NaN
7.3042,NaN
7.3037,NaN
7.3034,NaN
7.3028,NaN
7.3023,NaN
7.3019,NaN
7.3013,NaN
7.3008,NaN
7.3004,NaN
7.2997,NaN
7.2992,NaN
7.2986,NaN
7.2983,NaN
7.2977,NaN
7.2971,NaN
7.2965,NaN
7.2962,NaN
7.2956,NaN
7.2955,NaN
7.2952,NaN
7.2949,NaN
7.2949,NaN
7.2947,NaN
7.2952,NaN
7.2955,NaN
7.2957,NaN
7.2965,NaN
7.2972,NaN
7.298,NaN
7.2992,NaN
7.3004,NaN
7.302,NaN
7.3036,NaN
7.3059,NaN
7.3078,NaN
7.3101,NaN
7.3125,NaN
7.3149,NaN
7.3177,NaN
7.3204,NaN
7.3233,NaN
7.3263,NaN
7.3294,NaN
7.3325,NaN
7.3357,NaN
7.339,NaN
7.342,NaN
7.3453,NaN
7.3482,NaN
7.3514,NaN
7.3544,NaN
7.3576,NaN
7.3606,NaN
7.3636,NaN
7.3663,NaN
7.3692,NaN
7.3722,NaN
7.3747,NaN
7.3771,NaN
7.3798,NaN
7.3819,NaN
7.384,NaN
7.3861,NaN
7.3882,NaN
7.3901,NaN
7.3918,NaN
7.3933,NaN
7.3951,NaN
7.3966,NaN
7.3977,NaN
7.3993,NaN
7.4006,NaN
7.4021,NaN
7.4037,NaN
7.4049,NaN
7.406,NaN
7.4069,NaN
7.4075,NaN
7.4082,NaN
7.4087,NaN
7.4092,NaN
7.4094,NaN
7.4099,NaN
7.4104,NaN
7.4102,NaN
7.4104,NaN
7.4103,NaN
7.4102,NaN
7.4101,NaN
7.4098,NaN
7.4093,NaN
